split,task_mode_true,model_id,step,mode,mean_mode_prob,mean_gain,median_gain,top1_rate,selected_rate,productive_rate,count
pilot,topk_stress,gpt-5.3-codex-spark,6,caching,0.19,-0.11615195135004991,-0.11615195135004991,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,6,indexing,0.27,0.22726322676361538,0.22726322676361538,1.0,1.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,6,layout,0.06,0.1409816293562911,0.1409816293562911,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,6,micro,0.1,-0.1865917753068593,-0.1865917753068593,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,6,summaries,0.13,-0.747554310598379,-0.747554310598379,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,6,topk,0.25,0.2900967140607935,0.2900967140607935,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,7,caching,0.11499999999999999,-0.040719225558497135,-0.040719225558497135,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,7,indexing,0.28500000000000003,0.015705831936876663,0.015705831936876663,0.5,0.5,1.0,2
pilot,topk_stress,gpt-5.3-codex-spark,7,layout,0.18000000000000002,-0.12010489744754091,-0.12010489744754091,0.5,0.5,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,7,micro,0.075,-0.12597214454010938,-0.12597214454010938,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,7,summaries,0.14,-0.7610547367328864,-0.7610547367328864,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,7,topk,0.20500000000000002,-0.03296552188173235,-0.03296552188173235,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,8,caching,0.21000000000000002,-0.09092749151207025,-0.09092749151207025,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,8,indexing,0.22500000000000003,-0.008500992912182925,-0.008500992912182925,0.5,0.5,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,8,layout,0.065,0.082211082204344,0.082211082204344,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,8,micro,0.085,0.03202093675810341,0.03202093675810341,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,8,summaries,0.16,-2.5050855220000314,-2.5050855220000314,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,8,topk,0.255,0.08184397846529456,0.08184397846529456,0.5,0.5,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,9,caching,0.14,-0.07066945872512922,-0.07066945872512922,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,9,indexing,0.225,-0.028187331311535613,-0.028187331311535613,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,9,layout,0.13,-0.10431918597217957,-0.10431918597217957,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,9,micro,0.07,-0.018544678646112894,-0.018544678646112894,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,9,summaries,0.10500000000000001,-2.0678653453669087,-2.0678653453669087,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,9,topk,0.32999999999999996,-0.06304259181388577,-0.06304259181388577,1.0,1.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,10,caching,0.15,0.0065103776882419195,0.0065103776882419195,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,10,indexing,0.2,0.00836332740824905,0.00836332740824905,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,10,layout,0.175,0.02297469974045338,0.02297469974045338,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,10,micro,0.045,0.007538642761963893,0.007538642761963893,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,10,summaries,0.09,-0.8540501084814521,-0.8540501084814521,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,10,topk,0.34,0.10027963288951983,0.10027963288951983,1.0,1.0,0.5,2
